"tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "subject" "activity"
"62" 0.27588359 -0.016150309 -0.10882921 -0.99551063 -0.99554804 -0.9940008 -0.20649916 0.7691518 0.59214322 -0.99768896 -0.99731442 -0.9965967 0.079217587 0.013871292 0.0020966176 -0.99252096 -0.99257303 -0.99280008 -0.027557917 -0.074717452 0.087574809 -0.99885209 -0.99518579 -0.99511471 -0.098663635 -0.040145171 -0.054970621 -0.99770712 -0.99821401 -0.99683583 1 "laying"
"63" 0.27783021 -0.017684054 -0.1057035 -0.99614315 -0.99596875 -0.9948886 -0.20702615 0.76962832 0.59219232 -0.99886802 -0.99778162 -0.99646996 0.074492793 0.015421882 0.0049166674 -0.99331535 -0.99446285 -0.99278437 -0.028189688 -0.075922288 0.085242467 -0.99843598 -0.99491371 -0.9943792 -0.098786707 -0.043011336 -0.055590732 -0.99739987 -0.99823857 -0.99667168 1 "laying"
"64" 0.27937115 -0.017644953 -0.10818111 -0.99523683 -0.99581009 -0.99443045 -0.20699211 0.76946735 0.59291655 -0.999274 -0.99791058 -0.99503772 0.072594696 0.010275519 -0.002639534 -0.99130441 -0.99392468 -0.99287189 -0.027948324 -0.075748823 0.086152221 -0.99904601 -0.99431845 -0.99335143 -0.097773433 -0.041491156 -0.054167484 -0.99930533 -0.99769529 -0.99587538 1 "laying"
"65" 0.019016151 -0.0070373566 -0.028333356 -0.66129361 -0.71335257 -0.70115517 0.044743889 0.75845367 0.50493607 -0.31213364 -0.77139191 -0.62099753 0.33481779 -0.087342242 -0.24078322 -0.919918 -0.86741319 -0.9290315 0.20204982 0.040694905 0.73162657 -0.88716564 -0.91599042 -0.87226754 -0.11950341 -0.033136459 -0.081185235 -0.93524056 -0.93776472 -0.93483004 1 "laying"
"66" 0.3402085 -0.036452984 -0.10625819 -0.95859648 -0.90805582 -0.98466948 -0.047727828 0.76866913 0.54098815 -0.90640588 -0.91499999 -0.98786371 0.071098045 0.026827472 0.040107846 -0.98258651 -0.98459127 -0.98081566 0.1186012 -0.018781307 0.51290211 -0.94532037 -0.97907302 -0.8614257 -0.11843114 -0.038440072 -0.13626567 -0.98745773 -0.98708777 -0.99042969 1 "laying"
"67" -0.16642569 -0.11935251 0.13303497 -0.63313536 -0.18977503 -0.31933629 -0.041699844 0.75554154 0.54742535 -0.85563269 -0.96354752 -0.89836031 -0.043507411 -0.053766392 0.19503419 -0.87762809 -0.65065842 -0.83940869 -0.059379779 0.08809224 0.13125568 -0.42283371 -0.78810663 -0.56517871 -0.04233134 -0.07304167 -0.056678688 -0.60586863 -0.89932747 -0.81663018 1 "laying"
"68" -0.23910256 -0.096904391 0.14803461 -0.63732529 -0.12769222 -0.25892403 -0.18770377 0.70262213 0.63722785 -0.33694561 -0.6855982 -0.39074878 0.11314268 0.074806311 -0.10382637 -0.87257116 -0.64257101 -0.83199907 -0.035961192 -0.034605486 0.058812713 -0.38879976 -0.74479878 -0.59595082 -0.096588812 -0.074083925 -0.056614254 -0.5884292 -0.89356735 -0.81213818 1 "laying"
"69" 0.34696848 0.069408647 -0.20082552 -0.80390335 -0.74174219 -0.60538234 -0.35145953 0.65518574 0.73110976 -0.70640252 -0.83510249 -0.70659949 0.20887536 0.11372797 -0.22303817 -0.9641889 -0.91507673 -0.95496396 0.082133212 -0.24323522 0.21592953 -0.80797336 -0.92489146 -0.92594262 -0.19508446 -0.0046289995 -0.12899286 -0.88165198 -0.96388666 -0.95947402 1 "laying"
"70" 0.30383319 0.1036482 -0.24533103 -0.75599409 -0.64257064 -0.6955007 -0.33939193 0.6970974 0.70209116 -0.78654516 -0.78429151 -0.68993069 -0.048777316 0.14548517 0.10475315 -0.83892922 -0.79581029 -0.8821034 -0.036936103 -0.057546422 -0.052175402 -0.63256602 -0.78301797 -0.62485358 -0.79429092 0.069186911 -0.21966787 -0.67295977 -0.87982746 -0.85893273 1 "laying"
"71" -0.36120533 -0.26812111 0.17689637 -0.59939182 0.53250573 0.0043240256 -0.36048 0.71643717 0.6629796 -0.57217277 -0.72466654 -0.78630016 0.020624221 -0.26870572 0.23693914 -0.64824281 -0.25032928 -0.61258935 -0.23782482 0.0013208186 -0.098544364 -0.081294431 -0.67023793 -0.57189809 -0.26163473 -0.11985833 -0.012435592 -0.36262562 -0.72314441 -0.71632539 1 "laying"
"72" -0.27706634 -0.68409659 0.34665772 -0.59641047 0.024682958 -0.16040449 -0.57349604 0.52510468 0.77976328 -0.24241051 0.069459782 -0.14768193 0.17061123 -0.3848919 -0.028640525 -0.67369935 -0.26985594 -0.62029149 -0.22981397 -0.084139792 0.12658478 -0.11708191 -0.70508529 -0.72542219 0.60049262 -0.14450577 0.10627918 -0.45691937 -0.74054968 -0.74996313 1 "laying"
"73" 0.2574765 -0.41386534 0.017374188 -0.91966606 0.075259481 -0.63071563 -0.74182101 0.16014065 0.94954331 -0.83322417 0.13696674 -0.51782593 0.11161264 0.3056408 -0.22123434 -0.90510028 -0.88601631 -0.91145828 0.049928814 -0.11530276 0.19568759 -0.70487231 -0.85821079 -0.8784089 0.11264077 0.02773879 -0.064159118 -0.92143767 -0.92801395 -0.94851936 1 "laying"
"74" 0.27683965 -0.02714766 -0.1231748 -0.97739515 -0.58759988 -0.97067028 -0.75672502 -0.05899586 0.9993499 -0.97380343 -0.69035884 -0.95687927 0.06719499 0.22425664 -0.00032738316 -0.97463659 -0.96532216 -0.98959311 0.16127991 -0.13043859 0.21213106 -0.94601195 -0.98302707 -0.96470731 -0.11341681 -0.029336611 -0.066985016 -0.97892309 -0.98440393 -0.99161134 1 "laying"
"75" 0.26865095 0.016430154 -0.10372571 -0.98569313 -0.89590544 -0.98819508 -0.75607738 -0.068420491 0.99429673 -0.98349779 -0.87756222 -0.98545848 0.077417432 -0.037359808 0.0074256146 -0.97566868 -0.98006376 -0.9926129 0.086572053 -0.10767743 0.15907433 -0.95021471 -0.98811222 -0.96948105 -0.13014634 -0.036068798 -0.069935123 -0.98451196 -0.98667782 -0.99388327 1 "laying"
"76" 0.28526329 -0.008888811 -0.10374518 -0.99549458 -0.97982784 -0.99541907 -0.75875146 -0.045998244 0.9957729 -0.994136 -0.97831578 -0.98857181 0.080899203 -0.00041533963 -0.017179454 -0.99271975 -0.98994592 -0.99590479 0.018982197 -0.088940444 0.11034306 -0.96234199 -0.99311406 -0.98134938 -0.12062556 -0.035133122 -0.064724956 -0.99395962 -0.99601352 -0.99616353 1 "laying"
"77" 0.28347732 -0.0075244582 -0.10928717 -0.99458009 -0.98676377 -0.99609334 -0.75643925 -0.040042686 0.99732192 -0.99194049 -0.97934351 -0.99830591 0.067279115 0.0083881751 0.00059152697 -0.99155723 -0.99239484 -0.9924286 -0.022319625 -0.073791881 0.081217964 -0.98176287 -0.99496989 -0.99107732 -0.11018738 -0.038877206 -0.060758143 -0.99353321 -0.99574747 -0.99696431 1 "laying"
"78" 0.27302712 -0.010196757 -0.11115339 -0.9931253 -0.990001 -0.99540821 -0.75507694 -0.034589346 0.99683535 -0.99720491 -0.98764316 -0.99608329 0.071901676 0.01871745 0.0076429677 -0.98795958 -0.98934057 -0.99198477 -0.033496634 -0.06870624 0.076413374 -0.99260027 -0.99691858 -0.99510021 -0.10087654 -0.036907457 -0.050117834 -0.99492425 -0.99568523 -0.99684568 1 "laying"
"79" 0.28202157 -0.037696218 -0.1348973 -0.32828019 -0.13715339 -0.18908594 0.94530277 -0.24594143 -0.032164781 -0.98404763 -0.92892805 -0.93255981 -0.15648565 -0.14285296 -0.11307869 -0.18375939 -0.17046131 -0.6138299 -0.47972952 0.082034033 0.25644309 -0.32354578 -0.14193972 -0.456598 0.094248032 -0.47621005 -0.14213364 -0.34571615 -0.48674954 -0.42150795 1 "walking"
"80" 0.25584075 -0.064550029 -0.095186339 -0.22920689 0.016506077 -0.26031088 0.941113 -0.25203524 -0.032883452 -0.98396245 -0.91749933 -0.94907823 -0.2075541 0.35784284 -0.45240093 -0.10835028 -0.018692846 -0.54755884 0.094091481 -0.30915291 0.086441165 -0.39925291 -0.088415705 -0.4021575 0.16674262 -0.033796125 -0.089260236 -0.24989187 -0.45374418 -0.36981311 1 "walking"
"81" 0.25486723 0.0038147234 -0.12365809 -0.27515786 0.013079871 -0.28437131 0.9463639 -0.2642781 -0.025575066 -0.96281006 -0.95613091 -0.97190922 0.20160447 0.41708229 0.13907817 -0.17769459 -0.029600637 -0.57950713 0.21120057 -0.27290542 0.10198601 -0.44543781 -0.063083329 -0.34705584 -0.1632255 -0.0055604084 -0.23155479 -0.2642317 -0.4246765 -0.34254219 1 "walking"
"82" 0.34337048 -0.014446221 -0.16737697 -0.22992354 0.17391077 -0.21338751 0.95244515 -0.25983791 -0.026131065 -0.98110011 -0.96439894 -0.96430389 0.33608453 -0.46414358 -0.0050257445 -0.12048623 0.028659631 -0.52146493 0.096081738 -0.16339425 0.025859464 -0.36040537 0.042333424 -0.2761384 -0.054628854 0.34028929 -0.26967159 -0.10205315 -0.24344225 -0.31157714 1 "walking"
"83" 0.27623973 -0.029638413 -0.14261631 -0.22657692 0.16428792 -0.12254496 0.94712514 -0.25710034 -0.028422611 -0.97692745 -0.98859597 -0.9604447 -0.23562339 -0.11177723 0.1726546 -0.19243345 0.053981333 -0.46932414 0.0087423875 0.011660578 0.0041745148 -0.37755748 0.13371503 -0.30814814 -0.075668238 0.17146688 0.13645072 -0.12906742 -0.19010724 -0.41834914 1 "walking"
"84" 0.25546822 0.021219063 -0.048949431 -0.22453699 0.022312942 -0.11319624 0.94574875 -0.25477781 -0.026521446 -0.98531496 -0.98019454 -0.96626457 0.11592991 0.23466731 0.36150518 -0.24577701 -0.020566631 -0.46593017 -0.0425566 0.097617796 0.084655454 -0.51085478 0.026422841 -0.37242435 -0.33244254 -0.40624756 0.23877062 -0.287501 -0.29241241 -0.48255501 1 "walking"
"85" 0.32113983 0.0015817951 -0.043553705 -0.23395567 0.034774517 -0.16193047 0.95021213 -0.24482976 -0.023627905 -0.98994516 -0.95439711 -0.97017613 0.30483318 -0.094993043 -0.36239501 -0.10173292 -0.053477323 -0.49861984 -0.037246509 -0.097676458 0.13248328 -0.50430997 -0.10197017 -0.32240541 -0.25613684 -0.19043807 -0.010926571 -0.24189501 -0.36814485 -0.40959039 1 "walking"
"86" 0.2346659 -0.049547719 -0.11175723 -0.24708664 0.055164926 -0.20856333 0.94913033 -0.23690505 -0.022201127 -0.98032152 -0.9839185 -0.96877668 -0.2091684 0.17500548 -0.42042207 -0.015193506 0.0051255923 -0.49424157 -0.016108606 -0.2247527 0.14882964 -0.47230941 -0.061530134 -0.29837084 0.064369619 -0.068501754 -0.20808194 -0.20694617 -0.34268862 -0.34387753 1 "walking"
"87" 0.31263404 -0.026367749 -0.13095121 -0.3530986 -0.01738215 -0.1278076 0.94691727 -0.26205559 -0.020235796 -0.9850642 -0.94652431 -0.83709377 -0.094394668 0.013017354 -0.30579489 -0.30650885 -0.068948743 -0.60594792 -0.23928593 0.078229978 0.043137262 -0.46501506 -0.16740045 -0.43151087 0.034467284 -0.34622965 0.19077019 -0.28902666 -0.49804596 -0.54948827 1 "walking"
"88" 0.2769154 -0.03548621 -0.080569176 -0.26294183 0.11127781 -0.21270027 0.94686993 -0.25580058 -0.035627962 -0.99082894 -0.98245209 -0.91471331 -0.17405369 -0.044309143 -0.31650894 -0.20323289 0.071281747 -0.50076699 -0.070738847 -0.11881544 0.14989071 -0.46773904 -0.088727759 -0.37812283 0.18603411 -0.33257964 -0.02649704 -0.1997635 -0.46388403 -0.42599171 1 "walking"
"89" 0.20530739 -0.0085082782 -0.11964696 -0.2607049 0.027917204 -0.2265457 0.9454189 -0.25466811 -0.032057504 -0.98898889 -0.99000079 -0.92855391 0.314329 -0.037260786 -0.10858857 -0.17219386 -0.068312343 -0.50717565 0.01278096 -0.29505011 0.18375478 -0.51115059 -0.098407942 -0.3493255 0.045082723 0.2244584 -0.25061744 -0.25293354 -0.462935 -0.39017635 1 "walking"
"90" 0.30699599 -0.01378698 -0.18016197 -0.23902985 0.072865343 -0.24720444 0.94193674 -0.25575938 -0.026832917 -0.98783704 -0.993833 -0.95108339 0.46707036 -0.37921519 -0.12680689 -0.10057023 -0.033826936 -0.54400891 -0.019691717 -0.16320524 0.099528543 -0.49171175 -0.065042631 -0.31606302 -0.14267476 0.39578343 -0.21212991 -0.24170042 -0.35470816 -0.39392242 1 "walking"
"91" 0.28151325 -0.040800898 -0.13467496 -0.20097415 0.13235411 -0.22023423 0.93746757 -0.25840003 -0.034867064 -0.98403915 -0.9792264 -0.95247094 -0.23332563 0.026585333 0.34066157 -0.15591105 0.058591159 -0.49444866 -0.049202381 0.088514793 0.019604124 -0.43666047 0.03394737 -0.30922493 -0.13278403 -0.037932658 -0.065283761 -0.1709756 -0.30613491 -0.38388653 1 "walking"
"92" 0.30388542 0.0027680377 -0.038613087 -0.16865626 0.19033573 -0.1404726 0.93719527 -0.26621211 -0.03442325 -0.98228157 -0.97078768 -0.96034794 0.019032962 0.074249122 0.29578635 -0.16651885 0.17001521 -0.43981611 -0.017927118 0.10532781 0.079664131 -0.45932476 0.034665288 -0.32584284 -0.087034968 -0.29115427 0.29803128 -0.1951596 -0.26988336 -0.36233493 1 "walking"
"93" 0.3541929 -0.012560935 -0.058680943 -0.20842457 0.23479071 -0.15926287 0.94782306 -0.265399 -0.030585939 -0.95867188 -0.9626832 -0.97325368 0.16511669 -0.25047435 -0.26253378 -0.11675796 0.22370706 -0.44241294 -0.011481705 -0.15332276 0.11270213 -0.51392579 -0.050255776 -0.2828863 -0.093964269 -0.26373019 -0.067837338 -0.27564792 -0.31532794 -0.27382886 1 "walking"
"94" 0.22229785 -0.018659683 -0.11718642 -0.22054434 0.16981657 -0.21230566 0.95736507 -0.25851158 -0.030633221 -0.98071351 -0.97632552 -0.97308252 -0.24161075 0.44647153 -0.09482976 -0.043791913 0.099639636 -0.48190249 0.012997123 -0.22759154 0.14288578 -0.47216816 -0.027794022 -0.26281941 -0.18520624 -0.13287228 -0.14767475 -0.23434166 -0.32301273 -0.26892701 1 "walking"
"95" 0.21448125 0.0099387454 -0.123073 -0.20551618 0.1060062 -0.21092443 0.95473147 -0.25421267 -0.027618421 -0.97754308 -0.97978106 -0.96895106 0.4079873 0.36782479 -0.12301617 0.0069949798 0.002761854 -0.48606746 0.01465161 -0.19063654 0.10359785 -0.41936161 -0.012322999 -0.30791562 -0.29718539 0.0025980694 -0.1300572 -0.15692958 -0.28572187 -0.34392571 1 "walking"
"96" 0.32731657 -0.022255821 -0.1491439 -0.24864532 0.13322913 -0.17954697 0.94502756 -0.25147834 -0.024245992 -0.97322211 -0.98866929 -0.97396777 0.39862391 -0.34500052 -0.16269563 -0.052666233 -0.011569978 -0.4948847 -0.045532379 -0.14600639 0.0068022451 -0.42216651 -0.013167728 -0.29260458 0.014000955 0.40399109 -0.47304526 -0.12239614 -0.24923106 -0.38030747 1 "walking"
"97" 0.3490591 -0.022003784 -0.15005217 -0.30312548 0.15260681 -0.17429778 0.9433439 -0.24400324 -0.020724365 -0.98064628 -0.95426823 -0.96146553 -0.16855486 0.011977358 0.086308398 -0.080002637 0.080883395 -0.51619977 -0.068353497 0.023946895 -0.013789422 -0.44827352 0.051216271 -0.26886698 -0.15539915 0.42745593 0.19241669 -0.13228847 -0.19251285 -0.36739621 1 "walking"
"98" 0.26468173 -0.0085919266 -0.10297373 -0.36323752 0.036867249 -0.24415899 0.94864827 -0.23438221 -0.018602576 -0.98879596 -0.97559339 -0.96771701 -0.34398533 0.1807708 0.31833247 -0.16529632 0.072032833 -0.51618121 -0.065824483 0.10470954 0.095624123 -0.50437893 0.015762644 -0.30003199 -0.25653499 -0.31828038 0.31307491 -0.24309615 -0.28409765 -0.40483479 1 "walking"
"99" 0.28431748 -0.027205815 -0.21230304 -0.18344442 0.14107588 -0.22568941 0.9564181 -0.26000305 -0.014160474 -0.98434504 -0.9858116 -0.82785828 -0.19076115 -0.15830204 0.2725886 -0.067573384 0.066278536 -0.50920898 0.19160162 -0.075822649 -0.022387581 -0.45595247 0.030218936 -0.26607028 -0.32034437 0.23315486 0.020468126 -0.25207504 -0.31816424 -0.32512016 1 "walking"
"100" 0.22172674 -0.02437697 -0.075076407 -0.11171737 0.11113028 -0.22183256 0.95149993 -0.26356251 -0.039357122 -0.96013205 -0.978614 -0.94509954 0.33935755 0.42578254 0.63417347 0.015954634 0.020949223 -0.53052568 0.021483425 0.064451419 0.07278229 -0.48266333 -0.02208894 -0.3105725 -0.1352012 0.039407764 0.22243 -0.278203 -0.38913764 -0.34033761 1 "walking"
"101" 0.29097148 -0.027810418 -0.042982545 -0.1393703 0.038038012 -0.26684056 0.93851389 -0.26841916 -0.036339041 -0.95545869 -0.97999716 -0.94824063 0.21171574 -0.28489527 -0.16707997 -0.028529194 -0.010069102 -0.56488149 -0.036618174 -0.089046514 0.15968851 -0.49677092 -0.08035097 -0.36284538 0.036718467 -0.36810865 -0.16054515 -0.19676676 -0.3099679 -0.36100167 1 "walking"
"102" 0.26108077 -0.015635621 -0.10258842 -0.17123888 0.20123607 -0.26158873 0.93447152 -0.26936496 -0.030656862 -0.98113071 -0.98894779 -0.97711602 -0.19043777 -0.12737332 -0.45913331 -0.029343053 0.25624346 -0.48275693 -0.0329982 -0.16724048 0.17633661 -0.46948578 0.032367693 -0.30173541 0.055079886 -0.22013296 0.013602134 -0.1112245 -0.11567141 -0.27546421 1 "walking"
"103" 0.25242505 0.0062773455 -0.12518006 -0.2372253 0.22348838 -0.22901343 0.93776033 -0.26882859 -0.029314983 -0.98081539 -0.99280021 -0.97654025 0.18840843 -0.087939653 -0.35549964 -0.1389674 0.28386653 -0.49038004 -0.045132438 -0.26226896 0.055677772 -0.44777597 0.055891583 -0.30133812 -0.44250138 -0.053248324 -0.091127344 -0.17113313 -0.14115854 -0.36789958 1 "walking"
"104" 0.35878664 -0.016954505 -0.15477656 -0.2514616 0.27005499 -0.18501917 0.93861575 -0.26828456 -0.026783007 -0.98145764 -0.98200461 -0.9733533 -0.084283367 0.18478614 0.17062853 -0.13218033 0.29392746 -0.49133816 -0.066470623 0.0056453695 -0.028907552 -0.45538127 0.069813254 -0.34900948 -0.33879212 0.1731997 -0.04485294 -0.15328742 -0.21289807 -0.46422858 1 "walking"
"105" 0.256935 -0.010577401 -0.10544192 -0.23004356 0.18733455 -0.16425491 0.94075878 -0.25886389 -0.022928327 -0.97962201 -0.95156888 -0.96271573 0.010782856 0.44068229 0.47352109 -0.15428198 0.16297886 -0.53678301 -0.047514722 0.14463725 0.061859023 -0.50627991 0.0092188409 -0.36831531 0.14784692 0.21324376 0.14934834 -0.18910297 -0.27999397 -0.48979073 1 "walking"
"106" 0.29855414 0.00079445569 -0.040695674 -0.19810732 -0.0046376926 -0.18503809 0.95022231 -0.24907103 -0.018489407 -0.95948037 -0.98406972 -0.96468427 0.41774673 -0.32865084 0.048078345 -0.15415699 -0.062067882 -0.58732491 -0.05995921 0.025881487 0.11552275 -0.54702492 -0.073083343 -0.38671403 0.18695314 -0.11268219 -0.030516287 -0.28098963 -0.38880511 -0.45768788 1 "walking"
"107" 0.30804575 -0.023300458 -0.07970154 -0.19869979 0.13432199 -0.17723723 0.9568354 -0.24566304 -0.019715884 -0.99038534 -0.98497605 -0.96773304 -0.0037799747 -0.18764548 -0.22861387 -0.048773463 0.096493976 -0.50771295 -0.017010965 -0.13213207 0.1188107 -0.50791561 -0.010991653 -0.34020651 0.02969876 -0.28120195 -0.12474305 -0.19883364 -0.32634804 -0.35025523 1 "walking"
"108" 0.20356167 -0.03050523 -0.13709513 -0.2469644 0.29855783 -0.20575302 0.95367537 -0.24255418 -0.023026076 -0.98892596 -0.97937972 -0.97690052 -0.075184253 0.24011216 -0.258532 -0.081203975 0.24297476 -0.49183255 0.03677459 -0.23541628 0.16695628 -0.48177333 0.013741497 -0.31572741 -0.16067999 -0.095764335 -0.080900177 -0.20600776 -0.34147491 -0.28379509 1 "walking"
"109" 0.28056095 -0.011424653 -0.15619795 -0.2739845 0.25843788 -0.22578754 0.95226274 -0.25175686 -0.027116144 -0.98890675 -0.94058126 -0.95996311 0.21473519 0.002129431 -0.18759248 -0.14904453 0.22488111 -0.51857424 0.0017780167 -0.17489594 0.081217617 -0.45651035 0.012341046 -0.32178859 -0.56239894 -0.055131597 -0.14439587 -0.17503 -0.33935405 -0.32279514 1 "walking"
"110" 0.33216933 -0.034585828 -0.15926922 -0.29396729 0.18968054 -0.22527463 0.94715881 -0.26440906 -0.035544763 -0.97333572 -0.98034353 -0.9534891 0.25865027 0.15102039 0.14898387 -0.13406131 0.14857472 -0.53567953 -0.033457017 -0.049285129 -0.031259712 -0.44989473 0.041568905 -0.30846622 -0.1433122 0.14885654 -0.25183324 -0.12542018 -0.27286228 -0.41985431 1 "walking"
"111" 0.28703017 -0.02723993 -0.11750002 -0.31223717 0.12700096 -0.2522831 0.94365045 -0.26163413 -0.037628 -0.98501426 -0.96833214 -0.95365122 -0.052428623 0.12369305 0.40274558 -0.13233208 0.068705955 -0.58462858 -0.081372446 0.056962195 0.044170007 -0.48169764 0.010786752 -0.30636273 0.16863397 0.3005349 0.15398222 -0.19835482 -0.28847986 -0.43958539 1 "walking"
"112" 0.30159413 -0.044653002 -0.081513949 -0.17845378 0.24283356 -0.14486824 0.94214757 -0.26420665 -0.037871942 -0.92623445 -0.96044242 -0.93398642 0.1182545 -0.059444371 -0.25543627 -0.099484175 0.27281995 -0.37464338 -0.63128487 0.33886407 0.066264688 -0.43202934 -0.0094472116 -0.30859732 0.11746285 -0.23670815 0.12492173 -0.17671963 -0.24802649 -0.39375945 1 "walking"
"113" 0.24608919 -0.016175423 -0.11188336 -0.22179285 0.067040367 -0.30151426 0.93159584 -0.26943482 -0.042872935 -0.96991869 -0.98357181 -0.96575715 -0.016628142 0.56892108 0.10965546 -0.077463994 -0.0034549653 -0.55959575 -0.36644443 0.072161271 0.17718001 -0.45341569 -0.061216287 -0.32763842 -0.12692638 -0.16680257 -0.17812907 -0.223382 -0.40202293 -0.47748913 1 "walking"
"114" 0.29272439 -0.0021398385 -0.14034852 -0.25253682 0.041978126 -0.27523889 0.9412032 -0.26925779 -0.034422365 -0.97413551 -0.99192517 -0.95990427 0.5480943 -0.38752546 -0.27935763 -0.10769509 -0.059884818 -0.54949635 -0.19936311 -0.095754272 0.088090716 -0.47562751 -0.054418398 -0.27340978 -0.047529219 0.52976413 -0.22808993 -0.23919808 -0.32726353 -0.50906178 1 "walking"
"115" 0.33156003 -0.0074950152 -0.13173868 -0.24591692 0.10293816 -0.23307559 0.94630634 -0.26574318 -0.028554153 -0.98911298 -0.97095515 -0.96852588 -0.21941153 0.0067696189 0.3014996 -0.16129981 -0.021850877 -0.53413411 -0.098031297 0.039626295 0.013021974 -0.4477967 -0.00030338195 -0.32409599 -0.24627691 0.095352315 -0.019403398 -0.17238203 -0.29843382 -0.51052626 1 "walking"
"116" 0.20201055 -0.0090379452 -0.079095855 -0.2207697 0.12313624 -0.22163812 0.94588224 -0.25529462 -0.022558174 -0.98960786 -0.96304916 -0.9536348 -0.13782691 0.42121749 0.50685258 -0.13623691 0.04269463 -0.54598717 0.017470253 0.051533555 0.10776403 -0.44545035 -0.022369313 -0.34846722 -0.19267678 -0.51820925 0.039482138 -0.17350945 -0.3188126 -0.42643489 1 "walking"
"117" 0.30363491 -0.014656769 -0.042613832 -0.21530926 0.12091731 -0.2186594 0.94257515 -0.25166426 -0.018301776 -0.9851838 -0.9844942 -0.97306309 0.10305991 -0.084826191 -0.10391814 -0.050928555 0.070493893 -0.54737849 0.048135448 -0.082637884 0.12433628 -0.49519683 -0.075819651 -0.29826376 0.20131231 -0.14407341 -0.14596898 -0.22613905 -0.3381877 -0.32594319 1 "walking"
"118" 0.35919361 -0.018079718 -0.07234686 -0.26279787 0.057066065 -0.24801678 0.94245852 -0.24934122 -0.016543639 -0.98316457 -0.97002206 -0.96758776 -0.10725522 -0.18733415 -0.19420985 -0.075799301 0.026487096 -0.57327388 -0.0070935541 -0.16017231 0.10751787 -0.5171947 -0.11554452 -0.32551653 0.017307892 -0.18574148 -0.075808703 -0.24009146 -0.39331447 -0.381281 1 "walking"
"119" 0.22442754 -0.031464353 -0.12726298 -0.39294444 -0.020678437 -0.26338558 0.94799378 -0.24400902 -0.015916994 -0.98087385 -0.98222762 -0.96540912 0.21408077 0.36037992 -0.053501413 -0.27929588 -0.044155705 -0.58815964 0.00021413603 -0.25772091 0.096286575 -0.51147526 -0.11416504 -0.35043595 -0.27274669 -0.22440033 0.15793873 -0.28494317 -0.40216183 -0.50044808 1 "walking"
