"tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "subject" "activity"
"62" 0.28026202 -0.018697516 -0.10968549 -0.99612342 -0.99807443 -0.99196657 -0.71981933 0.70791099 0.69418107 -0.99949955 -0.99746151 -0.99584669 0.083126265 0.00995022 0.0037197928 -0.99359223 -0.99423975 -0.99192484 -0.026875752 -0.065254288 0.083337246 -0.99826399 -0.99667695 -0.99630527 -0.097186163 -0.043182318 -0.049661825 -0.99595308 -0.99696945 -0.99627299 2 6
"63" 0.29238966 -0.014798532 -0.11487816 -0.99280911 -0.99112641 -0.99202521 -0.71847033 0.70722564 0.69341273 -0.99218778 -0.99726372 -0.99388791 0.081997015 0.014824447 0.0073997541 -0.99349931 -0.99325447 -0.99263375 -0.024763532 -0.072646738 0.0937767 -0.99796997 -0.99746051 -0.99495438 -0.096593835 -0.042297251 -0.050572781 -0.99591716 -0.99636659 -0.99533192 2 6
"64" 0.29089459 -0.012652477 -0.11315576 -0.98930153 -0.99094197 -0.99122081 -0.71309112 0.70885242 0.6912159 -0.97917626 -0.98876467 -0.99004222 0.06159483 0.0083470872 -0.0068951122 -0.99356918 -0.99464584 -0.98986931 -0.027288741 -0.072090637 0.083183671 -0.99598275 -0.99766178 -0.98418102 -0.10012442 -0.039127706 -0.061962697 -0.99700019 -0.9968616 -0.99216003 2 6
"65" 0.27191593 -0.019731212 -0.10278027 -0.99074021 -0.98734334 -0.99000242 -0.70914868 0.71106611 0.68994861 -0.9903629 -0.99340582 -0.99340721 0.070519824 0.0046784377 -0.012536393 -0.9952761 -0.99569201 -0.99051871 -0.029765371 -0.07288768 0.078529226 -0.99545996 -0.99727578 -0.9856536 -0.098793364 -0.041135997 -0.054256847 -0.99632845 -0.99687592 -0.99108927 2 6
"66" 0.29301384 -0.01607838 -0.11018298 -0.98371207 -0.97530943 -0.98214793 -0.71036516 0.70956997 0.69175181 -0.98983768 -0.98945168 -0.98772529 0.085430755 0.022670342 -0.013913567 -0.99518068 -0.99435675 -0.99640333 -0.023724761 -0.073166234 0.099927166 -0.99203805 -0.99574285 -0.98168679 -0.099219815 -0.039877484 -0.056519309 -0.9957504 -0.99571063 -0.99212137 2 6
"67" 0.33999093 -0.039323711 -0.11380871 -0.8552877 -0.88627572 -0.91776601 -0.58922506 0.7846827 0.63285929 -0.689061 -0.89838755 -0.89634225 0.17251034 0.050036903 -0.09166723 -0.972563 -0.96187523 -0.97947878 0.17650597 -0.37064377 0.63994236 -0.90459145 -0.95892357 -0.82080238 -0.16111861 -0.018182076 -0.19292642 -0.97828545 -0.97950075 -0.96428922 2 6
"68" 0.32773332 -0.012972104 -0.10934048 -0.91832647 -0.9739953 -0.96697887 -0.58048716 0.77009784 0.63225034 -0.84447983 -0.98368765 -0.96073927 0.039292808 0.0073950262 0.0170328 -0.98939719 -0.98008862 -0.99036092 0.061929535 -0.286331 0.34741163 -0.93640592 -0.9514162 -0.8546718 -0.13891879 -0.019907312 -0.12768588 -0.99121714 -0.99074865 -0.98113448 2 6
"69" 0.26238254 -0.020021626 -0.099674861 -0.96097213 -0.99090799 -0.98377812 -0.56016657 0.77174741 0.63096127 -0.95858439 -0.9925661 -0.97858753 0.089127334 0.0048566452 0.0027823965 -0.98908237 -0.98883232 -0.99048048 -0.0043025236 -0.18282093 0.16657936 -0.97298063 -0.97161117 -0.94420855 -0.1187739 -0.02155816 -0.096986971 -0.99695027 -0.99344156 -0.98837819 2 6
"70" 0.29490692 -0.017273605 -0.10855348 -0.97238323 -0.99040729 -0.99071755 -0.56364509 0.77073753 0.63399216 -0.97033109 -0.99455166 -0.99423313 0.078494785 0.017328539 -0.015292153 -0.98862821 -0.99072561 -0.98920526 -0.033484636 -0.10529417 0.072248557 -0.98746131 -0.97160406 -0.95080412 -0.10723028 -0.023488733 -0.084992094 -0.99597653 -0.99237033 -0.99220686 2 6
"71" 0.2673108 -0.017739291 -0.10418492 -0.97618683 -0.98801979 -0.99327413 -0.55997593 0.77059469 0.63445297 -0.97810879 -0.99684782 -0.99465297 0.077769042 0.0049524785 0.0037924964 -0.99031617 -0.98698079 -0.99004389 -0.041686651 -0.073833051 0.048034885 -0.99627955 -0.99189099 -0.97590619 -0.095958557 -0.040903783 -0.043397342 -0.99656403 -0.99267133 -0.9921081 2 6
"72" 0.29493279 -0.018148994 -0.10870259 -0.97149269 -0.98887703 -0.99356016 -0.56124794 0.77026141 0.63556832 -0.97751018 -0.99542073 -0.99390653 0.079098632 0.015055689 0.012241295 -0.99230104 -0.98533741 -0.99323391 -0.039533916 -0.067116322 0.061494108 -0.99579403 -0.98891142 -0.97822192 -0.094195045 -0.04180834 -0.043250891 -0.99730157 -0.9943596 -0.99060558 2 6
"73" 0.2843065 -0.017380345 -0.10824585 -0.97250517 -0.99019849 -0.98989676 -0.55560372 0.76955427 0.63545798 -0.96802429 -0.99841399 -0.99472111 0.062898707 0.01253753 -0.012163607 -0.99370963 -0.98516674 -0.99252382 -0.035580551 -0.056262295 0.058187332 -0.99598176 -0.99247721 -0.98540789 -0.097366409 -0.041631596 -0.053713027 -0.99682735 -0.99495588 -0.99275086 2 6
"74" 0.27747775 -0.017918468 -0.10552646 -0.97290191 -0.98988889 -0.98890697 -0.55417483 0.76906401 0.63554937 -0.9783072 -0.99620099 -0.99402872 0.094204621 0.0059664465 -0.0015305477 -0.99283501 -0.98626686 -0.98663114 -0.028334978 -0.074639135 0.091224555 -0.99534522 -0.99173335 -0.97691929 -0.094790236 -0.039882834 -0.051752962 -0.99599652 -0.99505705 -0.99447077 2 6
"75" 0.31454279 -0.015639484 -0.11205392 -0.97482366 -0.99079803 -0.99323782 -0.55271292 0.76874208 0.63638767 -0.96330987 -0.99623657 -0.9970744 0.075351154 0.013076733 0.0068509114 -0.98974996 -0.98832069 -0.98767463 -0.025914376 -0.073034601 0.092189631 -0.99650454 -0.9900894 -0.97556585 -0.095747891 -0.03821589 -0.059380367 -0.99539688 -0.99459043 -0.99076835 2 6
"76" 0.27616038 -0.018258159 -0.10492036 -0.97000881 -0.98965068 -0.9862869 -0.54135944 0.76948547 0.63553833 -0.96436164 -0.99617311 -0.99427727 0.059309913 0.0048735219 0.00020497514 -0.99057679 -0.989595 -0.99259907 -0.029695515 -0.066395121 0.073190939 -0.99540408 -0.98863822 -0.98470204 -0.099146775 -0.044608843 -0.050353735 -0.99548866 -0.99149107 -0.98801568 2 6
"77" 0.27628845 -0.020230299 -0.099639409 -0.9720728 -0.99289582 -0.98776726 -0.54142899 0.76868403 0.63685569 -0.97314766 -0.99265662 -0.98366111 0.086535909 0.014491718 -0.0082304493 -0.99369872 -0.98940885 -0.99300827 -0.027499714 -0.080806128 0.097877102 -0.99456195 -0.99011025 -0.98234863 -0.099017154 -0.042829335 -0.049676334 -0.99751203 -0.9918892 -0.99121775 2 6
"78" 0.323685 -0.015714002 -0.11094539 -0.97812842 -0.99262693 -0.98885228 -0.53980076 0.76711883 0.63977993 -0.9586241 -0.99599343 -0.98944303 0.072480984 0.013565205 -0.01340999 -0.99264594 -0.9897246 -0.99108475 -0.024836383 -0.074969156 0.093691936 -0.99600193 -0.98958453 -0.97034636 -0.10048672 -0.036671533 -0.064884504 -0.99801625 -0.99557319 -0.99369483 2 6
"79" 0.27524826 -0.016467107 -0.11215011 -0.96345392 -0.99113223 -0.98983504 -0.5260992 0.76781001 0.63887995 -0.9596428 -0.99435951 -0.98795368 0.06358326 0.0059606386 0.009815996 -0.99235107 -0.98925903 -0.99147512 -0.028389623 -0.066310125 0.069226483 -0.99581234 -0.99137033 -0.97562839 -0.098380613 -0.040333986 -0.055965625 -0.99774838 -0.99692601 -0.99311778 2 6
"80" 0.20396243 -0.03234452 -0.096881229 -0.46550359 -0.18078545 -0.45510762 0.91990897 -0.34745672 0.019693368 -0.95363666 -0.94686234 -0.97638778 -0.076950116 0.19753131 0.17866917 -0.36921663 -0.1930675 -0.67787086 -0.27833413 0.23435168 0.081746263 -0.61468318 -0.54311034 -0.49999531 -0.056789178 -0.19603468 0.11923738 -0.54265928 -0.73899614 -0.56307338 2 1
"81" 0.24934321 -0.003410981 -0.056041574 -0.39947643 -0.13784483 -0.46127072 0.91317298 -0.35173678 0.024970325 -0.96968371 -0.97254632 -0.96882462 0.1098415 0.24202474 0.38010598 -0.25739068 -0.097353346 -0.66325596 -0.14838291 0.03197447 0.12586574 -0.60303438 -0.5447188 -0.48940637 -0.029430958 -0.070613107 -0.20540482 -0.53420168 -0.71048562 -0.58081542 2 1
"82" 0.32505052 -0.029803725 -0.077847175 -0.46511952 0.013452774 -0.36764586 0.92082397 -0.3520701 0.03009841 -0.96114454 -0.98472398 -0.97036801 0.20181144 -0.053132556 -0.22104489 -0.33348001 0.13320048 -0.58652675 -0.014336966 -0.07647036 0.10618778 -0.59401298 -0.55650645 -0.50977172 0.11516924 0.093260788 -0.19210464 -0.53188264 -0.72952245 -0.53689975 2 1
"83" 0.30880812 -0.022128064 -0.13210431 -0.51482627 0.032008875 -0.34900284 0.9248589 -0.35238246 0.02681797 -0.97876714 -0.98277077 -0.95874721 -0.15781456 -0.41419573 -0.23184476 -0.42708065 0.088669763 -0.57454534 0.029505787 -0.087303248 0.10634994 -0.58670423 -0.53687204 -0.55344291 -0.018204395 -0.15090705 -0.015335425 -0.51628673 -0.73294039 -0.55007008 2 1
"84" 0.26559921 -0.015936305 -0.12074953 -0.50094969 -0.16322961 -0.38942774 0.92575074 -0.34798633 0.021833768 -0.97055292 -0.97732225 -0.98224761 0.036206388 0.065936759 0.006147979 -0.44003795 -0.23812939 -0.62169026 0.025049675 -0.1465051 0.098842885 -0.61504471 -0.55517439 -0.58332377 -0.12800282 -0.24058103 0.0078890224 -0.51039692 -0.74704599 -0.6185257 2 1
"85" 0.18741915 -0.011533248 -0.10650963 -0.45085366 -0.19630865 -0.45986952 0.93036735 -0.34693153 0.024936703 -0.96842823 -0.98123371 -0.97750411 0.21662301 0.1923421 -0.094586394 -0.32592463 -0.241608 -0.63071448 0.022319945 -0.16149855 0.11668942 -0.62641932 -0.54203607 -0.52634411 -0.036961695 -0.061178372 0.064177615 -0.55015946 -0.73193342 -0.57243866 2 1
"86" 0.28420274 0.013704674 -0.11395407 -0.4186222 -0.2075538 -0.48108057 0.9194876 -0.35116104 0.027523213 -0.94250381 -0.97937709 -0.98968003 0.31319683 -0.15093924 -0.0594674 -0.25325547 -0.20452321 -0.61917017 0.001944971 -0.15024531 0.10358237 -0.64040169 -0.56989868 -0.4718244 -0.28411158 0.011117987 -0.205848 -0.57353951 -0.73273936 -0.51453727 2 1
"87" 0.35782982 -0.013519015 -0.13127164 -0.45242107 -0.14979588 -0.4016534 0.91756393 -0.34765802 0.024733323 -0.95464413 -0.96741121 -0.97722989 0.16704118 -0.24945903 -0.020395044 -0.2847004 -0.16623011 -0.60075293 -0.024701871 -0.088432858 0.027595983 -0.6313242 -0.60777646 -0.44940472 -0.20907605 0.12125075 -0.26617905 -0.49606895 -0.74898392 -0.49299075 2 1
"88" 0.31870911 -0.037635508 -0.13241984 -0.4857706 -0.11708965 -0.37994246 0.92590036 -0.34119533 0.023588684 -0.98140199 -0.98560203 -0.97813168 -0.067741065 0.15038948 0.063997437 -0.35582645 -0.097607063 -0.591553 -0.048763033 -0.021946278 0.039371294 -0.6190398 -0.56741039 -0.47778854 -0.13998645 0.1645674 0.15146806 -0.46305101 -0.73240746 -0.50864434 2 1
"89" 0.32008469 -0.010838647 -0.12170815 -0.50869464 -0.14424547 -0.42732416 0.92559833 -0.34217954 0.02382803 -0.98668843 -0.98338558 -0.9822987 -0.055432298 0.22394832 0.097897777 -0.39427008 -0.061414146 -0.62784783 -0.071627745 -0.024479138 0.099730883 -0.53605042 -0.55120125 -0.53246446 -0.19454689 0.012047658 0.087138775 -0.49143669 -0.74997414 -0.55600478 2 1
"90" 0.19317016 -0.010586551 -0.088769599 -0.45619042 -0.1118152 -0.42346766 0.92793552 -0.33813924 0.022825926 -0.98636166 -0.96698422 -0.97486463 0.016393755 0.026227941 0.29978247 -0.34987239 -0.076039671 -0.63003224 -0.044221774 -0.051792491 0.12932754 -0.50383089 -0.52628028 -0.46184467 -0.027231494 -0.19651618 -0.046723193 -0.50954259 -0.7445052 -0.51615721 2 1
"91" 0.19471487 -0.020176701 -0.049544661 -0.43733437 -0.096034303 -0.33753382 0.92382126 -0.33812038 0.026442976 -0.96381026 -0.9646543 -0.96493235 0.18390239 -0.14300088 0.045031719 -0.36092551 0.048052778 -0.52993581 -0.039110869 -0.057308636 0.081326825 -0.54639156 -0.51098075 -0.40604902 0.033699583 -0.1979418 -0.015899638 -0.44692444 -0.66872997 -0.42748467 2 1
"92" 0.34969095 -0.030496088 -0.10829783 -0.43251962 -0.10645645 -0.33723803 0.91229101 -0.34412649 0.028520145 -0.96068388 -0.97938009 -0.97999042 0.078867192 -0.26266148 -0.22244629 -0.3166973 0.069953279 -0.53228897 -0.05568188 -0.010898277 0.043130317 -0.54464723 -0.5279543 -0.45842506 0.011653941 -0.074294386 -0.19959875 -0.37387191 -0.64931322 -0.43958009 2 1
"93" 0.30870458 -0.024987159 -0.1238269 -0.40927888 -0.16756154 -0.43056196 0.92038307 -0.34381543 0.024102024 -0.93400525 -0.98340516 -0.97467581 -0.125362 0.27516556 -0.096186955 -0.26040101 -0.11073885 -0.60298513 0.0029080244 -0.092166703 0.087446841 -0.57359477 -0.53855626 -0.51395 -0.0957022 -0.13697378 -0.10559906 -0.41089026 -0.69831247 -0.5147838 2 1
"94" 0.21102476 -0.00058166814 -0.096443768 -0.44507331 -0.20747868 -0.47564538 0.93501171 -0.34177046 0.027762863 -0.98483097 -0.98719504 -0.95481318 0.13731322 0.34917101 0.053209195 -0.30989152 -0.19608234 -0.61762581 0.028731767 -0.18024732 0.14961925 -0.61753927 -0.57290178 -0.47151723 -0.13076466 -0.008857976 0.065107825 -0.50290658 -0.74448924 -0.55697225 2 1
"95" 0.29771925 -0.020939986 -0.11438786 -0.42328085 -0.1925867 -0.4015868 0.92339513 -0.34763121 0.013877152 -0.95274418 -0.91931862 -0.96712389 -0.053633405 -0.33069396 -0.14453454 -0.33852253 -0.30545587 -0.6351714 -0.3535482 0.26558316 0.047404204 -0.5947993 -0.54198386 -0.56158443 -0.11776852 -0.17224793 -0.2558424 -0.5344613 -0.77160684 -0.59569421 2 1
"96" 0.33314426 -0.043446917 -0.12619938 -0.36324256 -0.096308953 -0.39038358 0.91703645 -0.35292961 0.015072697 -0.96241083 -0.9376576 -0.97050983 -0.18236577 -0.079360004 -0.054295248 -0.18188586 -0.16592505 -0.58008748 -0.2063597 0.087841036 0.03570985 -0.59927987 -0.53042276 -0.50830233 -0.10070225 0.095434841 0.029082868 -0.52796941 -0.74028985 -0.54905781 2 1
"97" 0.22981714 -0.0026481752 -0.082070626 -0.36385083 -0.084507907 -0.4022629 0.91511272 -0.35755328 0.020471249 -0.97895151 -0.97778697 -0.97511921 0.17030046 0.37307783 0.23890038 -0.22790483 -0.16101196 -0.58382785 -0.10918895 0.01436334 0.1152772 -0.55526814 -0.50746919 -0.49685308 -0.10536905 0.042896398 0.13255358 -0.50312014 -0.72512204 -0.51594059 2 1
"98" 0.23748279 0.0021969913 -0.048945315 -0.41352818 -0.16717209 -0.41275989 0.91791373 -0.34883514 0.02936331 -0.98999824 -0.96885053 -0.94916322 0.46171601 -0.20414815 0.0091505425 -0.38373187 -0.20361176 -0.58397619 -0.029034383 -0.096515383 0.12606256 -0.56005653 -0.5359693 -0.54770945 0.15615696 -0.11219139 0.034328779 -0.49375107 -0.7253502 -0.53086161 2 1
"99" 0.33150518 -0.036584496 -0.10886677 -0.4146128 -0.16049444 -0.4266315 0.91867588 -0.34407411 0.034632273 -0.9873086 -0.98318893 -0.97261154 0.059344519 -0.27245612 -0.20627532 -0.28459729 -0.11452936 -0.63011412 2.423013e-05 -0.10164556 0.10003189 -0.61644788 -0.56083872 -0.55276038 0.072588187 -0.1004707 -0.088360509 -0.48395527 -0.72686447 -0.56505144 2 1
"100" 0.26663115 -0.043309471 -0.14096216 -0.43377813 -0.10164616 -0.41532479 0.91969806 -0.34874928 0.028757953 -0.98991992 -0.97481912 -0.9608673 -0.19033716 0.27546072 -0.13423855 -0.30064632 -0.0098805129 -0.63386282 0.021095918 -0.11254143 0.079617546 -0.58459495 -0.54368081 -0.51378667 -0.10356989 -0.18684293 -0.18092303 -0.43683971 -0.74146345 -0.55914868 2 1
"101" 0.24042087 0.0010854188 -0.11888144 -0.4333206 -0.097815183 -0.39734057 0.91880373 -0.35224337 0.023289529 -0.98868188 -0.98806868 -0.97528476 0.097059424 0.33122146 0.17005394 -0.29554297 -0.031869747 -0.59671071 0.023527608 -0.1542316 0.11124867 -0.55491993 -0.53569402 -0.51301861 -0.18774428 -0.053269404 0.063810809 -0.45848865 -0.73030852 -0.61377927 2 1
"102" 0.29112809 0.015567293 -0.10429218 -0.40452582 -0.13992573 -0.4314133 0.92053299 -0.34914283 0.022932528 -0.98617097 -0.98088619 -0.9831076 0.32153859 -0.11567972 -0.047846083 -0.22716378 -0.10407971 -0.60909497 0.0012047073 -0.12134973 0.095014863 -0.59934743 -0.54283845 -0.50511621 -0.30832968 0.056511544 -0.15901614 -0.51593728 -0.6990013 -0.5568316 2 1
"103" 0.35552927 -0.023789742 -0.12723972 -0.4094154 -0.16836145 -0.43723441 0.91832348 -0.34748446 0.023607305 -0.98073368 -0.99129869 -0.98222799 0.27574474 -0.088522628 -0.16941256 -0.2232972 -0.23259213 -0.65061248 -0.020992976 -0.079641493 0.019097657 -0.57930037 -0.54979701 -0.47315495 -0.19938461 0.14609337 -0.08351093 -0.53343275 -0.70816753 -0.51592224 2 1
"104" 0.28744253 -0.050273681 -0.13274829 -0.39217785 -0.12604296 -0.40340864 0.92162708 -0.34800133 0.023925932 -0.96332837 -0.98428308 -0.98575111 -0.29607683 0.071318847 0.26698337 -0.199218 -0.15694913 -0.63277534 -0.054718244 0.0019508875 0.075091803 -0.55631884 -0.52801221 -0.47278342 -0.043124076 -0.059065094 0.095989614 -0.49729386 -0.70740172 -0.52775722 2 1
"105" 0.1844141 -0.014817877 -0.089991964 -0.42249491 -0.14327744 -0.40279011 0.92611255 -0.35484126 0.023371871 -0.9690812 -0.95672309 -0.98682077 -0.12879823 0.031930547 0.19137059 -0.30554657 -0.12823334 -0.61796589 -0.067062214 -0.0056267715 0.12613636 -0.60678512 -0.54827189 -0.51529003 -0.083490199 -0.1740704 -0.12085016 -0.52347065 -0.74317812 -0.56033957 2 1
"106" 0.25204831 -0.00060425372 -0.070452518 -0.47081672 -0.11866822 -0.38629262 0.91945968 -0.35727178 0.024557592 -0.97072966 -0.96997183 -0.97910656 0.46693365 0.10277054 0.081785272 -0.38376017 -0.071488493 -0.63509044 -0.057071263 -0.084449947 0.067148257 -0.61919699 -0.58488209 -0.53232066 -0.02248278 -0.0060909744 -0.066830094 -0.50670452 -0.74346935 -0.55338082 2 1
"107" 0.33806106 -0.0413713 -0.097384161 -0.42999883 -0.013674252 -0.39347137 0.91654519 -0.35313681 0.024684898 -0.99155424 -0.98750442 -0.98013134 -0.080848349 -0.029468549 -0.27373084 -0.27728535 0.12847259 -0.61256004 -0.024726295 -0.042791998 0.086489038 -0.6071415 -0.57557278 -0.49764339 -0.024529084 -0.071434835 -0.039974388 -0.44021148 -0.71951016 -0.50435345 2 1
"108" 0.29030031 -0.044250443 -0.12549008 -0.42055075 0.015899795 -0.41892164 0.91795101 -0.35847392 0.02139666 -0.99312039 -0.96913297 -0.98555228 -0.22010624 -0.1249459 -0.27081441 -0.24088719 0.1300757 -0.61494239 -0.00027909134 -0.060894522 0.096790661 -0.58507961 -0.57561069 -0.53827807 -0.027830194 -0.16369153 -0.11918694 -0.43132144 -0.74522405 -0.55863374 2 1
"109" 0.26086953 -0.015550952 -0.12094838 -0.50433982 -0.062690202 -0.39407741 0.91617182 -0.36393656 0.019898263 -0.98836267 -0.97230774 -0.98891064 0.25317341 0.019096269 0.020658062 -0.34959935 -0.067041301 -0.63888555 -0.03414961 -0.092329925 0.073965607 -0.59984229 -0.59058414 -0.5882645 0.009364729 -0.052928301 -0.13416797 -0.50579103 -0.7493357 -0.59857915 2 1
"110" 0.39276304 -0.059173884 -0.11092832 -0.14842192 0.048984289 -0.29634554 0.88843472 -0.35208513 0.024746154 -0.97455562 -0.94963851 -0.92848257 0.074300402 -0.066104089 -0.065671959 -0.16700288 -0.0091622896 -0.46260992 -0.13657719 -0.042922748 0.042663081 -0.66849313 -0.62096383 -0.41792348 -0.078410586 -0.084675641 -0.055340084 -0.45834668 -0.74384 -0.42791823 2 3
"111" 0.33322745 -0.024943465 -0.15891904 -0.10414406 -0.013973355 -0.32971411 0.90415426 -0.36687719 0.020979978 -0.90372096 -0.93569505 -0.90429661 0.068800214 0.044598151 -0.028014185 -0.072874574 -0.19711085 -0.5394561 -0.073717191 -0.055667373 0.067834449 -0.68783383 -0.58240293 -0.4271434 -0.11420577 -0.014836167 -0.11472896 -0.51763767 -0.73380219 -0.53060367 2 3
"112" 0.31615359 0.0012773598 -0.06545266 -0.15163293 0.11628238 -0.15395808 0.91778589 -0.36635024 0.0066570617 -0.9459504 -0.9324584 -0.93708346 0.021387699 -0.15763295 0.032472088 -0.081382697 0.025157441 -0.34806377 -0.30489326 0.21765172 0.0039356257 -0.38886039 -0.60350961 -0.35224858 -0.2410265 -0.15167432 -0.11859771 -0.45719795 -0.74219991 -0.41247361 2 3
"113" 0.15366105 -0.010077719 -0.043894838 -0.21427827 0.13220784 -0.19988114 0.9185801 -0.3467214 0.013347324 -0.94887881 -0.94220621 -0.91580219 0.10939266 -0.12895947 0.11926345 -0.22570667 0.077382704 -0.38412453 -0.40665563 0.22154838 0.060659006 -0.44712127 -0.60433962 -0.36555339 -0.097932995 -0.19418686 -0.22540944 -0.52587665 -0.7638866 -0.41958196 2 3
"114" 0.071035289 -0.015656183 -0.094263452 -0.21342438 0.065906916 -0.37962343 0.91002736 -0.34639809 0.016778253 -0.91012543 -0.94978266 -0.93857594 0.33037553 -0.13658129 -0.20774916 -0.16207892 -0.070046777 -0.56313033 0.020868138 -0.19800124 0.12828895 -0.50817512 -0.56995927 -0.39320816 0.11365886 0.097646903 0.00508973 -0.591773 -0.75020379 -0.50508458 2 3
"115" 0.33304231 -0.01019258 -0.1220055 -0.10011811 0.23427632 -0.27331152 0.88698853 -0.35102716 0.013588363 -0.93546683 -0.95304942 -0.97138549 -0.00069151383 0.26205685 0.041513626 -0.040268578 0.036001254 -0.29717496 -0.095150488 0.067824566 0.068691573 -0.26449761 -0.45226491 -0.36166641 -0.27885215 -0.024159209 -0.065885731 -0.57314759 -0.68771865 -0.49056707 2 3
"116" 0.27579996 0.0018368697 -0.13628781 -0.036102379 0.28484874 -0.14178035 0.8903736 -0.34333335 0.0083803748 -0.94417397 -0.95553034 -0.93038204 -0.086586064 0.17874864 0.30233445 -0.021143795 0.043084398 -0.26705707 -0.16214827 0.019575582 0.070246674 -0.25553803 -0.38766222 -0.33283275 -0.082367647 -0.21995162 -0.14232027 -0.47053847 -0.67593309 -0.45237767 2 3
"117" 0.27138623 -0.042483426 -0.12821114 -0.01717702 0.26485509 -0.088459272 0.89120341 -0.33991253 -0.0016320651 -0.94742771 -0.98871154 -0.94608713 0.65348589 -0.3064075 -0.34499205 0.00843485 0.024339664 -0.35471169 0.31583197 -0.42212152 0.11249076 -0.49771046 -0.47394796 -0.29670101 0.23866617 0.12744883 -0.064557491 -0.42490908 -0.68042412 -0.34044583 2 3
"118" 0.42604818 -0.058615109 -0.1170689 -0.076835056 0.16652926 -0.13373134 0.88196458 -0.34434033 0.0026251368 -0.97578734 -0.97265148 -0.94579762 0.048516857 0.26733219 0.0033356911 -0.0029806578 -0.035104901 -0.27231368 0.33711075 -0.2962471 0.10357893 -0.61522977 -0.49276557 -0.29952314 -0.23711053 0.07998231 -0.14507669 -0.46128396 -0.68155556 -0.31405231 2 3
"119" 0.2856233 -0.0060363793 -0.19809731 -0.099312158 0.080159134 -0.053770031 0.85725469 -0.32296931 -0.22463514 -0.9843848 -0.9168918 -0.87570298 0.064545713 -0.030157396 -0.028505189 -0.084718034 -0.17299234 -0.43424999 -0.24962871 0.040495154 0.24765496 -0.60269619 -0.50034689 -0.42042614 0.071202667 0.099261276 -0.061501124 -0.51168924 -0.58039864 -0.42424998 2 3
"120" 0.35480453 -0.018153403 -0.14403353 0.012124247 -0.051254866 0.065390916 0.85755178 -0.31591962 -0.24890684 -0.98755147 -0.9731885 -0.91355983 0.48420164 0.17853354 -0.36191698 0.095763976 -0.2048011 -0.29733129 -0.14886489 0.024923929 0.14591746 -0.58789289 -0.49595992 -0.3916767 -0.016723812 -0.043761374 0.21089956 -0.48243396 -0.58764345 -0.25150187 2 3
"121" 0.39558207 -0.012193647 -0.14801867 0.010712878 0.21395446 0.17784791 0.86509095 -0.31161616 -0.2491606 -0.96413902 -0.94329055 -0.93302704 0.036676531 0.34004112 0.29576471 0.17520882 0.19841649 -0.15220853 -0.49212758 0.3959397 0.34355224 -0.28560691 -0.39384445 -0.31409653 -0.48547031 -0.16449214 -0.18950702 -0.47774507 -0.52792861 -0.23642329 2 3
